City.Code,City,Metro,County,State,Population.Rank,January.2017
28352,Coleman,Marinette,Marinette,WI,9702,973
52006,Fennimore,Platteville,Grant,WI,9703,992
3861,Brusly,Baton Rouge,West Baton Rouge,LA,9704,1431
8303,Bear Lake,,Manistee,MI,9705,1023
14419,Vineyard Haven,Vineyard Haven,Dukes,MA,9706,2314
26130,Newbury,Concord,Merrimack,NH,9707,1618
36290,Winnebago,,Faribault,MN,9708,1095
397846,Town of Cambridge,,Lamoille,VT,9709,1478
17295,Capitol Heights,Washington,Prince Georges,MD,9710,1646
56443,Oakland,Omaha,Pottawattamie,IA,9711,1038
24552,Ekron,Elizabethtown,Meade,KY,9712,932
3656,Bethune,Columbia,Kershaw,SC,9713,864
47156,Pleasant Garden,,Guilford,NC,9714,1052
53083,Lyme,Claremont,Grafton,NH,9715,1936
395915,Salisbury,Utica,Herkimer,NY,9716,1308
18954,Laporte,Fort Collins,Larimer,CO,9717,1628
3352,Alexandria,Anniston,Calhoun,AL,9718,820
41033,Springville,Cedar Rapids,Linn,IA,9719,1120
33451,Plantersville,Tupelo,Lee,MS,9720,947
398155,Lewis Township,Sunbury,Northumberland,PA,9721,1175
23570,Bailey,Rocky Mount,Nash,NC,9722,1051
28062,Youngsville,Warren,Warren,PA,9723,980
41462,Van Buren,Marion,Grant,IN,9724,750
6606,Pownal,Bennington,Bennington,VT,9725,1486
40500,Ransom,Scranton,Lackawanna,PA,9726,1242
12865,Mount Savage,Cumberland,Allegany,MD,9727,1051
56829,West,Waco,McLennan,TX,9728,940
27653,Valley View,Cleveland,Cuyahoga,OH,9729,1882
29295,Stewart Manor,New York,Nassau,NY,9730,3050
39488,Lohman,Jefferson City,Cole,MO,9731,1059
48943,Cambridge,Ames,Story,IA,9732,1230
6166,New Madison,Greenville,Darke,OH,9733,903
39223,Kensington,Washington,Montgomery,MD,9734,2733
40336,Pilot Point,Dallas-Fort Worth,Denton,TX,9735,1396
22879,West Bath,Portland,Sagadahoc,ME,9736,1544
23648,Bee Branch,,Van Buren,AR,9737,887
51786,East Brunswick,Pottsville,Schuylkill,PA,9738,1147
213291,Midway,Gettysburg,Adams,PA,9739,1146
57068,Madbury,Boston,Strafford,NH,9740,2289
398193,Wetmore Township,Bradford,McKean,PA,9741,1033
40312,Perryopolis,Pittsburgh,Fayette,PA,9742,1037
7250,Stella,Morehead City,Carteret,NC,9743,1107
22252,Paint Lick,Richmond,Madison,KY,9744,1010
398866,North Coventry Township,Philadelphia,Chester,PA,9745,1701
10717,Carlock,Bloomington,McLean,IL,9746,1259
18217,Fulton,Baltimore,Howard,MD,9747,3216
37331,Bear Creek,Durham,Chatham,NC,9748,1207
5563,Laurel Springs,Philadelphia,Camden,NJ,9749,1452
4201,Converse,Marion,Grant,IN,9750,846
6866,Rush Springs,Oklahoma City,Grady,OK,9751,845
34966,Coon Rapids,,Carroll,IA,9752,949
39964,New Auburn,Eau Claire,Chippewa,WI,9753,1107
26150,Nichols,Myrtle Beach,Horry,SC,9754,1017
12632,Maysville,,Garvin,OK,9755,744
26786,Roaring River,North Wilkesboro,Wilkes,NC,9756,961
396175,Fairview-Ferndale,Sunbury,Northumberland,PA,9757,877
14223,Union,La Grande,Union,OR,9758,1201
21426,Bethlehem,Claremont,Grafton,NH,9759,1330
35100,Dallas,Charlotte,Gaston,NC,9760,877
35981,Mc Leansville,,Guilford,NC,9761,899
399124,Eldred Township,Williamsport,Lycoming,PA,9762,1309
42436,Guilderland,Albany,Albany,NY,9763,1801
47801,Spring Mount,Philadelphia,Montgomery,PA,9764,1453
13109,Oologah,Tulsa,Rogers,OK,9765,989
23097,Linn Creek,,Camden,MO,9766,1023
52679,Jasonville,,Greene,IN,9767,660
398060,Town of Perrysburg,Olean,Cattaraugus,NY,9768,1231
27107,Silver Springs,Fernley,Lyon,NV,9769,1044
23004,Hinsdale,Olean,Cattaraugus,NY,9770,1262
28207,Astor,Orlando,Lake,FL,9771,1266
47646,Sharon,Torrington,Litchfield,CT,9772,2261
399078,Mt Pleasant Township,Gettysburg,Adams,PA,9773,1228
9275,Valley Falls,Topeka,Jefferson,KS,9774,913
18187,Franklin,New London,New London,CT,9775,1542
28415,Fowler,Ogdensburg,Saint Lawrence,NY,9776,1115
399111,Town of Deposit,,Delaware,NY,9777,1293
30666,Burns Harbor,Chicago,Porter,IN,9778,1449
398502,Porter Township,Williamsport,Lycoming,PA,9779,1017
8285,Clinton,Missoula,Missoula,MT,9780,1243
37612,Brooks,Louisville,Bullitt,KY,9781,1091
15174,Kirklin,Frankfort,Clinton,IN,9782,969
157548,Chevy Chase Village,Washington,Montgomery,MD,9783,7514
46520,Middleport,,Meigs,OH,9784,810
31776,Glenwood City,Minneapolis-St Paul,Saint Croix,WI,9785,1348
57131,White Post,Winchester,Frederick,VA,9786,1741
40575,Rio Verde,Phoenix,Maricopa,AZ,9787,2522
38676,Georgetown,,Quitman,GA,9788,868
39352,Lanesville,Louisville,Floyd,IN,9789,1210
395880,Boulevard Gardens,Miami-Fort Lauderdale,Broward,FL,9790,1554
395546,Nicholson Township,Pittsburgh,Fayette,PA,9791,951
20190,Ritzville,Othello,Adams,WA,9792,1044
34287,Tiffin,Iowa City,Johnson,IA,9793,1458
56989,Traskwood,Little Rock,Saline,AR,9794,864
124354,Feather Sound,Tampa,Pinellas,FL,9795,1327
34144,Stock Island,Key West,Monroe,FL,9796,2573
42783,Riner,Blacksburg,Montgomery,VA,9797,1235
189770,Oldmans,Philadelphia,Salem,NJ,9798,1443
396413,Prospect,,Giles,TN,9799,945
22184,Onsted,Adrian,Lenawee,MI,9800,1062
27222,Spring Lake Township,Grand Rapids,Ottawa,MI,9801,1286
39497,Long Lake,Minneapolis-St Paul,Hennepin,MN,9802,1729
227756,Lakesite,Chattanooga,Hamilton,TN,9803,1446
396957,Jefferson Township,Reading,Berks,PA,9804,1623
20714,Summit Point,Washington,Jefferson,WV,9805,1434
27901,Westmoreland,Keene,Cheshire,NH,9806,1460
14735,Yatesville,Thomaston,Upson,GA,9807,1023
35151,Crockett,San Francisco,Contra Costa,CA,9808,2441
397659,Farmington Township,,Clarion,PA,9809,1025
7427,Tilton,Laconia,Belknap,NH,9810,1223
7807,Webb,Dothan,Houston,AL,9811,817
4654,Fairfax,Tulsa,Osage,OK,9812,743
56281,Rolesville,Raleigh,Wake,NC,9813,1565
24214,Copperopolis,,Calaveras,CA,9814,1837
4166,College Grove,Nashville,Williamson,TN,9815,2201
10570,Brooklyn,,Poweshiek,IA,9816,1008
30580,Bremen,Columbus,Fairfield,OH,9817,999
397825,Town of Marlborough,Keene,Cheshire,NH,9818,1350
35678,Flintstone,Chattanooga,Walker,GA,9819,999
50075,Watkins,,Meeker,MN,9820,1189
52268,Gowanda,Olean,Cattaraugus,NY,9821,1052
17000,Bethany,Shreveport,Caddo,LA,9822,1047
212367,Lake Wynonah,Pottsville,Schuylkill,PA,9823,1118
227768,Lakewood,Nashville,Davidson,TN,9824,1401
41222,Thompsonville,Traverse City,Benzie,MI,9825,964
47242,Princeton Junction,Trenton,Mercer,NJ,9826,3086
24962,Greenwood,,Jackson,FL,9827,870
40997,Southport,Myrtle Beach,Brunswick,NC,9828,1291
398326,Mead Township,Warren,Warren,PA,9829,987
399006,Town of Hinsdale,Keene,Cheshire,NH,9830,1279
7957,Wilmerding,Pittsburgh,Allegheny,PA,9831,788
36245,Stokes,Greenville,Pitt,NC,9832,965
28343,Burnham,Lewistown,Mifflin,PA,9833,922
230363,Walden,Chattanooga,Hamilton,TN,9834,2366
396103,Hillsdale,Hudson,Columbia,NY,9835,1827
55547,Clearlake Oaks,Clearlake,Lake,CA,9836,1227
8405,Frederic,,Polk,WI,9837,1044
53732,Oppenheim,Gloversville,Fulton,NY,9838,1213
17481,Clinton,,Van Buren,AR,9839,839
398749,Weymouth Township,Atlantic City,Atlantic,NJ,9840,1443
49522,Rock Hall,,Kent,MD,9841,1493
51865,Elbert,Colorado Springs,El Paso,CO,9842,1822
5055,Hanna City,Peoria,Peoria,IL,9843,1138
9592,Roanoke,Peoria,Woodford,IL,9844,1159
47887,Sugar Grove,Columbus,Fairfield,OH,9845,1082
9143,Ochelata,Bartlesville,Washington,OK,9846,990
55284,Yoncalla,Roseburg,Douglas,OR,9847,865
10173,Arma,Pittsburg,Crawford,KS,9848,693
14624,Whiteford,Baltimore,Harford,MD,9849,1549
395922,Bressler-Enhaut-Oberlin,Harrisburg,Dauphin,PA,9850,1029
35132,Braddock Hills,Pittsburgh,Allegheny,PA,9851,921
13233,Pearce,Sierra Vista,Cochise,AZ,9852,725
37895,Clarkstown,New York,Rockland,NY,9853,2482
52579,Horton,Jackson,Jackson,MI,9854,1067
53081,Lyman,Spartanburg,Spartanburg,SC,9855,999
10360,Benwood,Wheeling,Marshall,WV,9856,793
19079,Lone Grove,Ardmore,Carter,OK,9857,1015
19477,Moscow,Memphis,Fayette,TN,9858,1069
31103,Crescent Springs,Cincinnati,Kenton,KY,9859,1330
41143,Sutherland,Richmond,Dinwiddie,VA,9860,1205
19269,McCleary,Aberdeen,Grays Harbor,WA,9861,991
53431,Mount Carroll,,Carroll,IL,9862,1085
19845,Parchment,Kalamazoo,Kalamazoo,MI,9863,922
27207,Spencer,Cleveland,Medina,OH,9864,1330
33360,Payson,Quincy,Adams,IL,9865,1098
43246,Smartsville,Truckee,Nevada,CA,9866,1617
210124,East Uniontown,Pittsburgh,Fayette,PA,9867,869
38638,Galesburg,Kalamazoo,Kalamazoo,MI,9868,942
398598,Richmond,Whitewater,Walworth,WI,9869,1241
27877,West River,Baltimore,Anne Arundel,MD,9870,2193
17985,Englishtown,New York,Monmouth,NJ,9871,2075
32023,Hickory Creek,Dallas-Fort Worth,Denton,TX,9872,1744
16263,Selma,Muncie,Delaware,IN,9873,762
23470,Alton,Laconia,Belknap,NH,9874,1459
27208,Spirit Lake,Coeur d'Alene,Kootenai,ID,9875,1303
5753,Madison Lake,Mankato,Blue Earth,MN,9876,1473
22269,Nahant,Boston,Essex,MA,9877,2497
54636,Surry,,Surry,VA,9878,1219
41026,Springdale,Washington,Prince Georges,MD,9879,2098
18888,Labadie,St. Louis,Franklin,MO,9880,1127
272590,Fairfield Township,Vineland,Cumberland,NJ,9881,1207
398862,Franklin Township,Selinsgrove,Snyder,PA,9882,1198
6025,Monticello,Madison,Green,WI,9883,1146
397223,South Woodbury Township,,Bedford,PA,9884,1115
18192,Frazeysburg,Zanesville,Muskingum,OH,9885,904
20122,Redington Shores,Tampa,Pinellas,FL,9886,2390
37164,Arcola,Houston,Fort Bend,TX,9887,1417
398332,Paris,Chicago,Kenosha,WI,9888,1651
14574,West Sand Lake,Albany,Rensselaer,NY,9889,1391
7178,South Windham,Worcester,Windham,CT,9890,1303
399224,Henry Clay Township,Pittsburgh,Fayette,PA,9891,1040
3796,Bremen,Atlanta,Haralson,GA,9892,1051
7230,Spur,,Dickens,TX,9893,970
39972,New Egypt,New York,Ocean,NJ,9894,1657
199601,Bolindale,Youngstown,Trumbull,OH,9895,738
17627,Crimora,Staunton,Augusta,VA,9896,1203
398380,Liverpool Township,Harrisburg,Perry,PA,9897,1193
52394,Hampshire,Chicago,Kane,IL,9898,1679
396777,Sutton,Concord,Merrimack,NH,9899,1463
398499,Throop,Auburn,Cayuga,NY,9900,1479
30223,Angola,Buffalo,Erie,NY,9901,1128
396941,Loyalhanna Township,Pittsburgh,Westmoreland,PA,9902,789
398543,Vienna,Madison,Dane,WI,9903,1642
8891,Manning,,Clarendon,SC,9904,894
50932,Becket,Pittsfield,Berkshire,MA,9905,1635
52469,Hebron,Chicago,McHenry,IL,9906,1463
26131,Newbury,Cleveland,Geauga,OH,9907,1422
395621,Lebanon South,Lebanon,Lebanon,PA,9908,1032
29632,West Yellowstone,Bozeman,Gallatin,MT,9909,1607
33841,San Leon,Houston,Galveston,TX,9910,1400
123481,Asbury Lake,Jacksonville,Clay,FL,9911,1705
11737,Greybull,,Big Horn,WY,9912,846
50952,Bellwood,Altoona,Blair,PA,9913,973
397384,Thornbury Township,Philadelphia,Delaware,PA,9914,3145
11482,Fort Ashby,Cumberland,Mineral,WV,9915,1194
24426,Drasco,,Cleburne,AR,9916,929
397882,Snow Shoe Township,State College,Centre,PA,9917,1262
19314,Mendon,Celina,Mercer,OH,9918,888
48297,Wadesville,Evansville,Posey,IN,9919,1133
33028,Naoma,Beckley,Raleigh,WV,9920,723
37234,Avoca,Omaha,Pottawattamie,IA,9921,1011
56598,Sarepta,Shreveport,Webster,LA,9922,975
26589,Port Hadlock,,Jefferson,WA,9923,1394
397216,Town of Little Valley,Olean,Cattaraugus,NY,9924,1145
56132,Mount Clare,Clarksburg,Harrison,WV,9925,1118
398261,Northampton,Gloversville,Fulton,NY,9926,1681
13403,Providence,,Caswell,NC,9927,902
32666,Mannington,Philadelphia,Salem,NJ,9928,1437
41329,Underwood,Fergus Falls,Otter Tail,MN,9929,1236
396977,Ashford,Olean,Cattaraugus,NY,9930,1275
12098,Janesville,Waterloo,Bremer,IA,9931,1208
14856,Arlington,Omaha,Washington,NE,9932,1284
28824,Jonesboro,Marion,Grant,IN,9933,752
398260,Liberty Township,Bradford,McKean,PA,9934,976
31939,Harborcreek,Erie,Erie,PA,9935,1126
44825,Curwensville,DuBois,Clearfield,PA,9936,963
32488,Lexington,Minneapolis-St Paul,Anoka,MN,9937,1416
182732,Mar-Mac,Goldsboro,Wayne,NC,9938,929
397960,Webb,Utica,Herkimer,NY,9939,2039
38356,Ellenburg,Plattsburgh,Clinton,NY,9940,1500
52148,Gable,Sumter,Sumter,SC,9941,831
397248,Wyalusing Township,Sayre,Bradford,PA,9942,1139
31509,Fairland,Indianapolis,Shelby,IN,9943,1109
7803,Waynetown,Crawfordsville,Montgomery,IN,9944,921
32667,Mannington,Fairmont,Marion,WV,9945,815
32665,Manly,Mason City,Worth,IA,9946,885
8352,Colton,Ogdensburg,Saint Lawrence,NY,9947,1407
6572,Port Edwards,Wisconsin Rapids-Marshfield,Wood,WI,9948,803
22819,Waxhaw,Charlotte,Union,NC,9949,1382
34100,Springdale,Spokane,Stevens,WA,9950,1100
396807,Stockport,Hudson,Columbia,NY,9951,1451
6773,Ripon,Fond du Lac,Fond du Lac,WI,9952,763
45411,Genoa,Auburn,Cayuga,NY,9953,1476
19851,Park Hills,Cincinnati,Kenton,KY,9954,1349
398624,Town of Rutland,Worcester,Worcester,MA,9955,1682
53906,Pinson,Jackson,Madison,TN,9956,781
55456,Cressona,Pottsville,Schuylkill,PA,9957,849
7459,Trainer,Philadelphia,Delaware,PA,9958,1190
26912,Saint Lawrence,Reading,Berks,PA,9959,1248
10339,Bellevue,Peoria,Peoria,IL,9960,748
50613,Chouteau,,Mayes,OK,9961,971
28929,Ramer,Montgomery,Montgomery,AL,9962,864
30161,Alexandria,Claremont,Grafton,NH,9963,1420
42457,Jal,Hobbs,Lea,NM,9964,974
4318,Deckerville,,Sanilac,MI,9965,851
42347,Evans City,Pittsburgh,Butler,PA,9966,1290
3406,Andersonville,Knoxville,Anderson,TN,9967,1049
47869,Strafford,Boston,Strafford,NH,9968,1852
398390,Pike Township,Reading,Berks,PA,9969,1456
20445,Sharon,Charlotte,York,SC,9970,1009
398391,Covington Township,Scranton,Lackawanna,PA,9971,1256
11584,Gaston,Roanoke Rapids,Northampton,NC,9972,758
37876,Churchville,Baltimore,Harford,MD,9973,1865
46825,Norway,Orangeburg,Orangeburg,SC,9974,849
34137,Sterling,Auburn,Cayuga,NY,9975,1303
45859,Hypoluxo,Miami-Fort Lauderdale,Palm Beach,FL,9976,1583
396974,Cherry Township,,Sullivan,PA,9977,1109
47124,Piney Flats,Kingsport,Sullivan,TN,9978,1047
22173,Montague,Greenfield Town,Franklin,MA,9979,1868
198439,Town Line,Buffalo,Erie,NY,9980,1493
15291,Erin,Elmira,Chemung,NY,9981,1107
28189,Central Square,Syracuse,Oswego,NY,9982,1363
38778,Graysville,Birmingham,Jefferson,AL,9983,753
4550,Elk,Spokane,Spokane,WA,9984,1299
18442,Hamlet,Michigan City,La Porte,IN,9985,851
44401,Caldwell,Wichita,Sumner,KS,9986,660
226529,Fairmount,Chattanooga,Hamilton,TN,9987,1855
3762,Botkins,Sidney,Shelby,OH,9988,1120
50533,North Freedom,Baraboo,Sauk,WI,9989,1146
46775,North Belle Vernon,Pittsburgh,Westmoreland,PA,9990,774
17872,East Hazel Crest,Chicago,Cook,IL,9991,1353
51525,Conklin,Grand Rapids,Ottawa,MI,9992,1212
51711,Dexter,Des Moines,Dallas,IA,9993,1149
395573,Roaring Brook Township,Scranton,Lackawanna,PA,9994,1317
4270,Crystal,Grand Rapids,Montcalm,MI,9995,877
25621,Llano,Los Angeles,Los Angeles,CA,9996,1849
40002,Newcastle,,Lincoln,ME,9997,1410
48240,Verona,Cincinnati,Boone,KY,9998,1345
398998,Town of Randolph,Olean,Cattaraugus,NY,9999,1227
18622,Hope,Allentown,Warren,NJ,10000,1732
398284,Ridgebury Township,Sayre,Bradford,PA,10001,1142
27890,West Wyomissing,Reading,Berks,PA,10002,1200
38549,Folsom,Atlantic City,Atlantic,NJ,10003,1321
217316,Woodside,Philadelphia,Bucks,PA,10004,2886
41513,Virgilina,,Halifax,VA,10005,1002
4413,Draper,Blacksburg,Pulaski,VA,10006,1085
27056,Sharpsville,,Tipton,IN,10007,1127
57304,Warner,Muskogee,Muskogee,OK,10008,783
12017,Huntsville,Bellefontaine,Logan,OH,10009,1292
19094,Lorane,Reading,Berks,PA,10010,1305
38880,Hanover,Jackson,Jackson,MI,10011,850
25871,Mettawa,Chicago,Lake,IL,10012,2947
46419,Markle,Fort Wayne,Wells,IN,10013,1091
50960,Bement,Champaign-Urbana,Piatt,IL,10014,1122
398745,Eldred Township,Bradford,McKean,PA,10015,957
26628,Princeton,,Green Lake,WI,10016,924
45635,Hampton,Davenport,Rock Island,IL,10017,876
55293,Yountville,Napa,Napa,CA,10018,3020
399044,Boggs Township,DuBois,Clearfield,PA,10019,993
21460,Carlyle,St. Louis,Clinton,IL,10020,1034
397706,St George,,Knox,ME,10021,1510
30274,Ashland,Claremont,Grafton,NH,10022,1224
37110,Altoona,Orlando,Lake,FL,10023,1091
35654,Fertile,Grand Forks,Polk,MN,10024,1139
30170,Allentown,New York,Monmouth,NJ,10025,2100
37854,Chester,Baltimore,Queen Annes,MD,10026,1787
39565,Macon,Decatur,Macon,IL,10027,935
24780,Fox Lake,Chicago,Lake,IL,10028,1300
23037,North Boston,Buffalo,Erie,NY,10029,1395
9696,Queenstown,Baltimore,Queen Annes,MD,10030,2154
22518,Port Carbon,Pottsville,Schuylkill,PA,10031,743
56151,Magnolia,McComb,Pike,MS,10032,868
395485,Elk Township,Philadelphia,Chester,PA,10033,1767
398880,Town of Marathon,Cortland,Cortland,NY,10034,1334
13421,Quinton,McAlester,Pittsburg,OK,10035,835
38798,Greens Fork,Richmond,Wayne,IN,10036,832
52225,Glen Lyon,Scranton,Luzerne,PA,10037,758
11401,Falls,Scranton,Wyoming,PA,10038,1222
19352,Middlesex,Barre,Washington,VT,10039,1585
19665,North Fond du Lac,Fond du Lac,Fond du Lac,WI,10040,749
29582,West Homestead,Pittsburgh,Allegheny,PA,10041,914
398313,Washington Township,Williamsport,Lycoming,PA,10042,1096
25115,Hide A Way,Tyler,Smith,TX,10043,1387
31936,Hansville,Bremerton,Kitsap,WA,10044,1885
54653,Taft,,Lincoln,TN,10045,1026
36607,Marine,St. Louis,Madison,IL,10046,1137
53994,Prairie City,Newton,Jasper,IA,10047,1117
45568,Greenwood,Shreveport,Caddo,LA,10048,1025
22085,Fitzwilliam,Keene,Cheshire,NH,10049,1321
29755,Trafalgar,Indianapolis,Johnson,IN,10050,1225
54063,Ranson,Washington,Jefferson,WV,10051,1167
47441,Romance,Searcy,White,AR,10052,901
16420,Clay City,Terre Haute,Clay,IN,10053,791
36648,Newark,Dallas-Fort Worth,Wise,TX,10054,1234
33404,Phillipston,Worcester,Worcester,MA,10055,1503
20614,Springvale,Portland,York,ME,10056,1280
22856,Russia,Sidney,Shelby,OH,10057,1254
38169,Del Rey Oaks,Salinas,Monterey,CA,10058,2427
198688,Washington Heights,New York,Orange,NY,10059,1610
55301,Beulah,Traverse City,Benzie,MI,10060,1121
10510,Boyce,Washington,Clarke,VA,10061,1634
40962,Sonora,Elizabethtown,Hardin,KY,10062,911
172317,Cool Valley,St. Louis,Saint Louis,MO,10063,844
395521,Lower Alloways Creek Township,Philadelphia,Salem,NJ,10064,1382
14358,Vandalia,South Bend,Cass,MI,10065,1054
32637,Madison,,Madison,VA,10066,1301
18650,Hudson Oaks,Dallas-Fort Worth,Parker,TX,10067,1914
26710,Redfield,Pine Bluff,Jefferson,AR,10068,924
17639,Crothersville,Seymour,Jackson,IN,10069,839
17247,Butler,Milwaukee,Waukesha,WI,10070,1405
46382,Malvern,Omaha,Mills,IA,10071,1027
54627,Sunray,Dumas,Moore,TX,10072,964
6992,Seale,Columbus,Russell,AL,10073,967
34965,Cookson,Tahlequah,Cherokee,OK,10074,935
52589,Hudson,Waterloo,Black Hawk,IA,10075,1246
43320,Sale Creek,Chattanooga,Hamilton,TN,10076,1159
48380,Webster,Concord,Merrimack,NH,10077,1511
398415,Bethany,Batavia,Genesee,NY,10078,1376
30295,Aumsville,Salem,Marion,OR,10079,1478
32559,Lone Tree,Iowa City,Johnson,IA,10080,1274
396657,Lynnwood-Pricedale,Pittsburgh,Westmoreland,PA,10081,839
16851,Aviston,St. Louis,Clinton,IL,10082,1333
55334,Carthage,,Rush,IN,10083,959
397750,Branch Township,Pottsville,Schuylkill,PA,10084,1028
15765,Leverett,Greenfield Town,Franklin,MA,10085,2147
44565,Chesapeake City,Philadelphia,Cecil,MD,10086,1357
398995,Paint Township,,Clarion,PA,10087,1099
397307,Alburgh,Burlington,Grand Isle,VT,10088,1460
397961,Mt Pleasant Township,Bloomsburg,Columbia,PA,10089,1266
399227,Berkshire,Burlington,Franklin,VT,10090,1447
24692,Fayetteville,Syracuse,Onondaga,NY,10091,1714
28326,Accident,,Garrett,MD,10092,1205
53604,North Granby,Hartford,Hartford,CT,10093,2152
397226,Town of Lodi,Seneca Falls,Seneca,NY,10094,1366
5242,Huntsburg,Cleveland,Geauga,OH,10095,1263
37772,Carthage,Watertown,Jefferson,NY,10096,1152
38351,Elizabethtown,Columbus,Bartholomew,IN,10097,1090
39441,Linden,,Perry,TN,10098,756
223164,Shell Point,Hilton Head Island,Beaufort,SC,10099,1334
8103,Blanch,,Caswell,NC,10100,949
11384,Fairfax,Cincinnati,Hamilton,OH,10101,1187
19635,Nisswa,Brainerd,Crow Wing,MN,10102,1371
49483,Mountain Center,Riverside,Riverside,CA,10103,2145
26010,Mount Morris,Flint,Genesee,MI,10104,555
29572,Tullytown,Philadelphia,Bucks,PA,10105,1578
49667,Nolanville,Killeen,Bell,TX,10106,1082
43958,Ashland,Columbia,Boone,MO,10107,1208
8025,Wyoming,Minneapolis-St Paul,Chisago,MN,10108,1450
45717,Henderson,Minneapolis-St Paul,Sibley,MN,10109,1322
50047,Toluca,Peoria,Marshall,IL,10110,966
37949,Cold Spring,New York,Putnam,NY,10111,2531
56350,Pine,Payson,Gila,AZ,10112,1285
42306,Leesport,Reading,Berks,PA,10113,1209
42362,Grant Park,Kankakee,Kankakee,IL,10114,1211
55659,Franklin Grove,Dixon,Lee,IL,10115,1077
53323,Mill City,Albany,Linn,OR,10116,1126
10802,Chesilhurst,Philadelphia,Camden,NJ,10117,1446
14516,Wellman,Iowa City,Washington,IA,10118,1079
15400,Fletcher,Lawton,Comanche,OK,10119,729
24026,Central Lake,,Antrim,MI,10120,1100
51339,Centuria,,Polk,WI,10121,1122
30879,Chiloquin,Klamath Falls,Klamath,OR,10122,939
33499,Port Orford,Brookings,Curry,OR,10123,1223
40211,Oxford,Iowa City,Johnson,IA,10124,1452
37591,Broadway,Dunn,Harnett,NC,10125,1005
4859,Garysburg,Roanoke Rapids,Northampton,NC,10126,750
26486,Pierson,Daytona Beach,Volusia,FL,10127,1244
16472,Deer Park,Chicago,Lake,IL,10128,3049
42683,Reedville,,Northumberland,VA,10129,1533
12180,Kentland,Chicago,Newton,IN,10130,904
30173,Allyn,Shelton,Mason,WA,10131,1364
39797,Millwood,Spokane,Spokane,WA,10132,1048
44595,Churchville,Staunton,Augusta,VA,10133,1189
10517,Bradford,,Gibson,TN,10134,792
14389,Victoria,Hays,Ellis,KS,10135,1076
22881,West Conshohocken,Philadelphia,Montgomery,PA,10136,1884
397844,Edgmont Township,Philadelphia,Delaware,PA,10137,2804
398420,Benton Township,Scranton,Lackawanna,PA,10138,1071
28861,Ontelaunee,Reading,Berks,PA,10139,1350
45553,Greenbrier,Little Rock,Faulkner,AR,10140,887
235462,McLendon-Chisholm,Dallas-Fort Worth,Rockwall,TX,10141,2781
50363,South Connellsville,Pittsburgh,Fayette,PA,10142,865
14727,Wrenshall,Duluth,Carlton,MN,10143,1294
36314,Wynantskill,Albany,Rensselaer,NY,10144,1331
16654,Brooklawn,Philadelphia,Camden,NJ,10145,1389
40721,Salineville,Salem,Columbiana,OH,10146,748
16563,Pauma Valley,San Diego,San Diego,CA,10147,2350
17741,Deering,Manchester,Hillsborough,NH,10148,1562
143833,Shadeland,Lafayette-West Lafayette,Tippecanoe,IN,10149,1194
37625,Brush Valley,Indiana,Indiana,PA,10150,845
31954,Harris,Minneapolis-St Paul,Chisago,MN,10151,1398
10914,Colrain,Greenfield Town,Franklin,MA,10152,1719
14980,Barnet,,Caledonia,VT,10153,1385
18889,Lac du Flambeau,,Vilas,WI,10154,1412
17299,Carbondale,Topeka,Osage,KS,10155,843
45707,Hebron,Glens Falls,Washington,NY,10156,1643
53949,Pollocksville,New Bern,Jones,NC,10157,992
398341,Jackson,Glens Falls,Washington,NY,10158,1580
16633,Rudolph,Wisconsin Rapids-Marshfield,Wood,WI,10159,915
399264,Town of Windsor,Madison,Dane,WI,10160,1461
17137,Boyceville,Menomonie,Dunn,WI,10161,1067
38567,Forreston,Rochelle,Ogle,IL,10162,1100
47119,Pinehurst,,Shoshone,ID,10163,931
